 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    CPA 
Mixing Rule:          VdW1f 
Components:           H2S(4C), Methanol 
Feed Composition:     [0.3, 0.7] 
Association Rule:     4C, 2B 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
0.933392755;0.34;0.982625622
0.943463619;0.345;0.982856743
0.953465346;0.35;0.983082281
0.963398928;0.355;0.983302478
0.973265347;0.36;0.98351756
0.983065574;0.365;0.983727743
0.992800571;0.37;0.983933232
1.002471286;0.375;0.984134217
1.01207866;0.38;0.984330883
1.021623624;0.385;0.984523404
1.031107097;0.39;0.984711945
1.040529992;0.395;0.984896664
1.049893209;0.4;0.985077708
1.059197642;0.405;0.985255223
1.068444176;0.41;0.985429343
1.077633686;0.415;0.985600198
1.08676704;0.42;0.985767912
1.095845098;0.425;0.985932601
1.104868712;0.43;0.98609438
1.113838726;0.435;0.986253355
1.122755978;0.44;0.986409632
1.131621297;0.445;0.986563306
1.140435507;0.45;0.986714474
1.14922397;0.455;0.98686313
1.157939895;0.46;0.987009549
1.166607221;0.465;0.987153723
1.175226752;0.47;0.987295732
1.183799286;0.475;0.987435652
1.192325615;0.48;0.987573559
1.200806524;0.485;0.987709522
1.209242795;0.49;0.987843612
1.217635207;0.495;0.987975894
1.225984531;0.5;0.988106432
1.234291537;0.505;0.988235288
1.242556989;0.51;0.98836252
1.250781651;0.515;0.988488187
1.258966279;0.52;0.988612344
1.26711163;0.525;0.988735044
1.275218457;0.53;0.988856342
1.283287509;0.535;0.988976283
1.291319536;0.54;0.98909492
1.299315283;0.545;0.9892123
1.307275494;0.55;0.989328467
1.31520105;0.555;0.989443464
1.323092428;0.56;0.98955734
1.330952169;0.565;0.989670095
1.338777709;0.57;0.989781848
1.346571429;0.575;0.989892602
1.354334064;0.58;0.990002393
1.362066367;0.585;0.99011126
1.369769084;0.59;0.990219243
1.377442934;0.595;0.990326376
1.385088694;0.6;0.990432694
1.392707107;0.605;0.990538234
1.400298915;0.61;0.990643029
1.407864884;0.615;0.990747113
1.41540577;0.62;0.99085052
1.422922333;0.625;0.990953281
1.430415349;0.63;0.991055429
1.437885581;0.635;0.991156995
1.445333815;0.64;0.99125801
1.452760831;0.645;0.991358507
1.460167423;0.65;0.991458513
1.467554387;0.655;0.991558062
1.474922532;0.66;0.991657181
1.482272674;0.665;0.991755902
1.489605636;0.67;0.991854253
1.496922255;0.675;0.991952264
1.504223376;0.68;0.992049965
1.511509857;0.685;0.992147385
1.518782568;0.69;0.992244554
1.526042394;0.695;0.9923415
1.533290233;0.7;0.992438254
1.540527001;0.705;0.992534845
1.547753627;0.71;0.992631306
1.554971061;0.715;0.992727662
1.562180272;0.72;0.992823947
1.569382248;0.725;0.992920191
1.576578;0.73;0.993016424
1.583768562;0.735;0.993112681
1.590954993;0.74;0.993208991
1.59813838;0.745;0.993305387
1.605319838;0.75;0.993401907
1.612500511;0.755;0.99349858
1.619722432;0.76;0.993595375
1.626907531;0.765;0.993692461
1.634095624;0.77;0.993789811
1.641288013;0.775;0.993887461
1.648486043;0.78;0.993985452
1.655691103;0.785;0.994083825
1.662904633;0.79;0.99418262
1.670128128;0.795;0.994281883
1.67736314;0.8;0.994381657
1.684611286;0.805;0.99448199
1.691874248;0.81;0.994582934
1.69915378;0.815;0.994684536
1.706451718;0.82;0.994786853
1.713769978;0.825;0.994889938
1.721110573;0.83;0.994993855
1.728475613;0.835;0.995098665
1.735867313;0.84;0.995204433
1.743288011;0.845;0.995311229
1.75074017;0.85;0.99541913
1.75822639;0.855;0.99552821
1.765749426;0.86;0.995638555
1.7733122;0.865;0.995750257
1.780917815;0.87;0.995863407
1.788569577;0.875;0.995978112
1.796271009;0.88;0.996094479
1.804025883;0.885;0.996212628
1.81183824;0.89;0.996332688
1.81971242;0.895;0.996454796
1.827653102;0.9;0.996579104
1.835665334;0.905;0.996705777
1.843754588;0.91;0.996834995
1.851926803;0.915;0.996966953
1.860188457;0.92;0.99710187
1.868546629;0.925;0.997239986
1.877009086;0.93;0.997381564
1.885584385;0.935;0.997526902
1.89428199;0.94;0.99767633
1.903112417;0.945;0.997830221
1.912087404;0.95;0.997988993
1.921220121;0.955;0.998153124
1.930525436;0.96;0.99832316
1.940020229;0.965;0.998499729
1.949776129;0.97;0.998683541
1.959714837;0.975;0.998875482
1.969910811;0.98;0.999076538
1.980394457;0.985;0.999287905
1.991201836;0.99;0.999511025
2.002376276;0.995;0.999747661
