 Defined Configuration:----------------------
Number of components: 2 
Equation of State:    CPA 
Mixing Rule:          VdW1f 
Components:           Metanol, Benzeno 
Feed Composition:     [0.5, 0.5] 
Association Rule:     2B, 2B 
Combining Rule:       CR-1 
============================================
P(MPa);x1;y1
0.047242305;0.515;0.563949711
0.047251303;0.52;0.564967564
0.047259661;0.525;0.565999385
0.047267363;0.53;0.567045683
0.047274389;0.535;0.568106942
0.047280725;0.54;0.5691837
0.047286349;0.545;0.570276486
0.047291243;0.55;0.571385847
0.047295386;0.555;0.572512348
0.047298769;0.56;0.573656568
0.047301329;0.565;0.574819121
0.047303081;0.57;0.576000578
0.047303989;0.575;0.577201612
0.047304039;0.58;0.578422649
0.047303162;0.585;0.579665009
0.047301372;0.59;0.580928739
0.047298624;0.595;0.582214774
0.047294888;0.6;0.583523854
0.047290131;0.605;0.584856748
0.047284319;0.61;0.586214247
0.047277417;0.615;0.587597172
0.047269387;0.62;0.589006372
0.047260192;0.625;0.590442728
0.047249791;0.63;0.591907165
0.047238118;0.635;0.593400292
0.0472252;0.64;0.594923686
0.047210896;0.645;0.596478096
0.047195233;0.65;0.598064571
0.047178136;0.655;0.599684213
0.047159569;0.66;0.60133816
0.047139438;0.665;0.603027606
0.047117726;0.67;0.604753782
0.047094363;0.675;0.606517972
0.047069289;0.68;0.608321518
0.047042441;0.685;0.610165824
0.047013752;0.69;0.612052319
0.046983156;0.695;0.613982547
0.046950581;0.7;0.615958081
0.046915953;0.705;0.617980578
0.046879196;0.71;0.620051763
0.046840228;0.715;0.622173444
0.046798967;0.72;0.62434751
0.046755325;0.725;0.626575937
0.046709211;0.73;0.628860794
0.046660531;0.735;0.631204252
0.046609186;0.74;0.633608581
0.046555073;0.745;0.636076167
0.046498086;0.75;0.638609518
0.04643811;0.755;0.641211243
0.046375032;0.76;0.643884121
0.046308728;0.765;0.646631049
0.046239072;0.77;0.649455083
0.04616593;0.775;0.652359438
0.046089166;0.78;0.655347504
0.046008634;0.785;0.658422853
0.045924184;0.79;0.661589255
0.045835659;0.795;0.66485069
0.045742893;0.8;0.668211364
0.045645716;0.805;0.671675724
0.045543947;0.81;0.675248478
0.045437401;0.815;0.678934611
0.045325879;0.82;0.682739409
0.045209178;0.825;0.686668478
0.045087084;0.83;0.690727775
0.044964783;0.835;0.694926942
0.044831375;0.84;0.699266184
0.044691874;0.845;0.703755878
0.04454602;0.85;0.708403677
0.044393524;0.855;0.713217459
0.04423415;0.86;0.718206478
0.044067581;0.865;0.723379789
0.043893508;0.87;0.728747366
0.043711608;0.875;0.734319901
0.043521539;0.88;0.740108869
0.043322947;0.885;0.746126598
0.043115457;0.89;0.752386354
0.042898679;0.895;0.758902427
0.042672201;0.9;0.765690234
0.042435591;0.905;0.772766436
0.042188395;0.91;0.780149056
0.04193014;0.915;0.78785763
0.04166032;0.92;0.795913364
0.041378415;0.925;0.80433932
0.041083866;0.93;0.813160617
0.040776095;0.935;0.822404672
0.040454488;0.94;0.832101461
0.040118402;0.945;0.842283832
0.039767157;0.95;0.852987853
0.03940004;0.955;0.864253215
0.039016298;0.96;0.876123699
0.038615133;0.965;0.888647716
0.038195713;0.97;0.901878934
0.037757154;0.975;0.915877014
0.037298524;0.98;0.930708464
0.03681884;0.985;0.946447655
0.036317063;0.99;0.963178011
0.035792097;0.995;0.980993435
